8.30993480045e-10	-4.659279031050235e-08
1.00157620579e-09	-8.55613058429225e-06
1.15754390302e-09	-1.6900475758082216e-05
1.31714087575e-09	-2.5456606342374464e-05
1.47626492002e-09	-3.3928022762465806e-05
1.63489750891e-09	-4.2399439182557134e-05
1.79318938294e-09	-5.082849852054801e-05
1.95055795507e-09	-5.9257557858538896e-05
2.11184798395e-09	-6.785604552493161e-05
2.27260226616e-09	-7.641217610922386e-05
2.42895545873e-09	-8.475652128301382e-05
2.58574738354e-09	-9.310086645680378e-05
2.74772195051e-09	-0.00010178406828739741
2.90581173475e-09	-0.00011021312762538828
3.06297267624e-09	-0.00011859982988127872
3.22166316811e-09	-0.0001270288892192696
3.38181602432e-09	-0.00013562737688566228
3.54252398963e-09	-0.00014414115038785408
3.70105653936e-09	-0.00015265492389004588
3.85626786877e-09	-0.00016091455489963493
