3.80753	0.28130
3.83123	0.28128
3.85484	0.28129
3.87805	0.28129
3.90200	0.28130
3.92555	0.28129
3.94913	0.28128
3.97375	0.28129
3.99642	0.28130
4.01675	0.28132
4.04092	0.28131
4.06405	0.28130
4.08721	0.28127
4.11120	0.28126
4.13460	0.28126
4.15824	0.28124
4.18258	0.28124
4.20475	0.28125
4.22857	0.28126
4.25274	0.28124
4.27569	0.28126
4.29867	0.28125
4.32391	0.28124
4.34658	0.28123
4.37089	0.28123
4.39464	0.28120
4.41641	0.28119
4.44079	0.28114
4.46463	0.28110
4.48738	0.28106
4.51143	0.28100
4.53540	0.28093
4.55838	0.28087
4.58275	0.28080
4.60562	0.28073
4.62868	0.28065
4.65297	0.28055
4.67653	0.28047
4.69954	0.28037
4.72377	0.28026
4.74707	0.28018
4.77064	0.28008
4.79464	0.28000
4.81543	0.27992
4.83933	0.27984
4.86366	0.27978
4.88633	0.27972
4.91006	0.27966
4.93457	0.27962
4.95714	0.27958
4.98144	0.27955
5.00524	0.27955
5.02757	0.27954
5.05188	0.27954
5.07620	0.27955
5.09844	0.27957
5.12261	0.27960
5.14685	0.27964
5.16960	0.27966
5.19352	0.27971
5.21684	0.27974
5.24000	0.27978
5.26413	0.27983
5.28789	0.27987
5.31057	0.27991
5.33497	0.27995
5.35846	0.27999
5.38172	0.28003
5.40542	0.28009
5.42814	0.28012
5.45150	0.28017
5.47597	0.28021
5.49883	0.28024
5.52231	0.28027
5.54671	0.28030
5.56976	0.28034
5.59327	0.28038
5.61694	0.28040
5.64010	0.28043
5.66396	0.28046
5.68811	0.28048
5.71055	0.28049
5.73475	0.28052
5.75885	0.28054
5.78168	0.28056
5.80502	0.28059
5.82766	0.28058
5.85017	0.28060
5.87463	0.28061
5.89840	0.28063
5.92104	0.28065
5.94549	0.28066
5.96940	0.28068
5.99216	0.28070
6.01394	0.28071
6.03719	0.28073
6.06017	0.28074
6.08433	0.28077
6.10768	0.28079
6.13098	0.28082
6.15525	0.28083
6.17885	0.28085
6.20167	0.28087
6.22564	0.28089
6.24894	0.28092
6.27242	0.28095
6.29642	0.28096
6.31938	0.28098
6.34317	0.28100
6.36741	0.28102
6.39024	0.28105
6.41315	0.28108
6.43734	0.28109
6.46005	0.28111
6.48422	0.28114
6.50808	0.28115
6.53082	0.28116
6.55505	0.28118
6.57944	0.28120
6.60163	0.28121
6.62549	0.28122
6.64971	0.28124
6.67235	0.28125
6.69633	0.28126
6.72017	0.28126
6.74329	0.28126
6.76738	0.28126
6.79119	0.28127
6.81245	0.28127
6.83619	0.28127
6.85974	0.28128
6.88295	0.28129
6.90694	0.28128
6.93048	0.28129
6.95377	0.28128
6.97828	0.28129
7.00116	0.28129
7.02452	0.28128
7.04873	0.28129
7.07191	0.28129
7.09534	0.28128
7.11938	0.28129
7.14268	0.28128
7.16640	0.28128
7.19049	0.28130
7.21283	0.28128
7.23680	0.28129
7.26086	0.28129
7.28378	0.28129
7.30746	0.28129
7.33180	0.28130
7.35441	0.28130
7.37871	0.28129
7.40254	0.28130
7.42414	0.28129
7.44860	0.28130
7.47253	0.28130
7.49514	0.28130
7.51924	0.28130
7.54332	0.28130
7.56624	0.28131
7.59046	0.28129
7.61358	0.28130
7.63657	0.28130
7.66089	0.28130
7.68450	0.28130
7.70735	0.28131
7.73164	0.28129
7.75504	0.28130
7.77852	0.28131
7.80254	0.28130
7.82343	0.28131
7.84719	0.28131
7.87145	0.28130
7.89438	0.28131
7.91796	0.28131
7.94250	0.28131
7.96514	0.28131
7.98922	0.28131
8.01023	0.28133
8.02790	0.28133
8.05209	0.28132
8.07640	0.28132
8.09874	0.28131
8.12297	0.28131
8.14727	0.28132
8.16996	0.28131
8.19391	0.28131
8.21739	0.28131
8.24042	0.28131
8.26455	0.28132
8.28848	0.28132
8.31105	0.28132
8.33545	0.28131
8.35908	0.28131
8.38229	0.28132
8.40590	0.28130
8.42879	0.28130
8.45204	0.28131
8.47652	0.28130
8.49941	0.28131
8.52283	0.28132
8.54738	0.28131
8.57051	0.28131
8.59391	0.28131
8.61760	0.28130
8.64082	0.28131
8.66446	0.28131
8.68879	0.28130
8.71131	0.28130
8.73542	0.28131
8.75969	0.28130
8.78254	0.28130
8.80518	0.28130
8.82848	0.28129
8.85108	0.28130
8.87539	0.28129
8.89925	0.28129
8.92194	0.28130
8.94641	0.28129
8.97042	0.28130
8.99307	0.28129
9.01636	0.28129
9.04092	0.28130
9.06374	0.28130
9.08794	0.28130
