0.22751	0.27956
0.20407	0.27956
0.18040	0.27957
0.15728	0.27957
0.13385	0.27957
0.10940	0.27957
0.08625	0.27959
0.06315	0.27959
0.03880	0.27960
0.01565	0.27960
0.00238	0.27959
0.02351	0.27957
0.04656	0.27956
0.07028	0.27956
0.09414	0.27958
0.11728	0.27957
0.14099	0.27957
0.16541	0.27956
0.18785	0.27955
0.21123	0.27955
0.23573	0.27955
0.25836	0.27956
0.28222	0.27956
0.30611	0.27955
0.32912	0.27954
0.35320	0.27954
0.37743	0.27952
0.39901	0.27953
0.42308	0.27954
0.44709	0.27953
0.46999	0.27954
0.49375	0.27953
0.51780	0.27951
0.54071	0.27953
0.56504	0.27953
0.58844	0.27951
0.61096	0.27950
0.63545	0.27947
0.65901	0.27948
0.68191	0.27948
0.70606	0.27946
0.72961	0.27946
0.75286	0.27947
0.77718	0.27946
0.79893	0.27947
0.82156	0.27947
0.84573	0.27947
0.86910	0.27948
0.89231	0.27946
0.91658	0.27944
0.93966	0.27944
0.96361	0.27943
0.98748	0.27941
1.01003	0.27942
1.03409	0.27942
1.05868	0.27943
1.08109	0.27944
1.10507	0.27943
1.12948	0.27943
1.15209	0.27942
1.17637	0.27940
1.19975	0.27938
1.22243	0.27938
1.24668	0.27936
1.27062	0.27935
1.29318	0.27935
1.31749	0.27934
1.34109	0.27934
1.36422	0.27933
1.38818	0.27933
1.41051	0.27932
1.43415	0.27933
1.45839	0.27932
1.48154	0.27931
1.50467	0.27928
1.52916	0.27928
1.55224	0.27927
1.57604	0.27924
1.59970	0.27924
1.62240	0.27922
1.64617	0.27921
1.67030	0.27920
1.69285	0.27919
1.71664	0.27918
1.74104	0.27917
1.76380	0.27915
1.78766	0.27915
1.80945	0.27914
1.83263	0.27913
1.85692	0.27912
1.88100	0.27911
1.90333	0.27910
1.92777	0.27909
1.95171	0.27908
1.97469	0.27907
1.99782	0.27905
2.01916	0.27903
2.04212	0.27902
2.06646	0.27901
2.08967	0.27899
2.11285	0.27898
2.13729	0.27898
2.16075	0.27896
2.18377	0.27894
2.20751	0.27892
2.23099	0.27890
2.25432	0.27888
2.27867	0.27888
2.30137	0.27886
2.32515	0.27885
2.34919	0.27883
2.37248	0.27880
2.39576	0.27879
2.41911	0.27877
2.44198	0.27875
2.46606	0.27873
2.48993	0.27872
2.51252	0.27870
2.53695	0.27868
2.56115	0.27866
2.58354	0.27864
2.60722	0.27861
2.63160	0.27857
2.65409	0.27854
2.67840	0.27852
2.70201	0.27848
2.72486	0.27846
2.74915	0.27843
2.77312	0.27841
2.79554	0.27840
2.81768	0.27838
2.84150	0.27837
2.86462	0.27835
2.88871	0.27830
2.91210	0.27828
2.93552	0.27824
2.95980	0.27821
2.98312	0.27819
3.00626	0.27815
3.03041	0.27813
3.05341	0.27808
3.07722	0.27804
3.10100	0.27801
3.12413	0.27798
3.14786	0.27794
3.17224	0.27789
3.19472	0.27786
3.21826	0.27780
3.24262	0.27776
3.26525	0.27772
3.28920	0.27766
3.31319	0.27762
3.33601	0.27756
3.36027	0.27751
3.38436	0.27747
3.40600	0.27741
3.43001	0.27736
3.45400	0.27731
3.47694	0.27725
3.50072	0.27721
3.52478	0.27714
3.54771	0.27709
3.57197	0.27703
3.59537	0.27696
3.61800	0.27689
3.64244	0.27683
3.66590	0.27677
3.68878	0.27670
3.71302	0.27662
3.73658	0.27656
3.75988	0.27647
3.78415	0.27640
3.80583	0.27631
3.82852	0.27623
3.85268	0.27614
3.87601	0.27605
3.89943	0.27597
3.92358	0.27588
3.94659	0.27579
3.97065	0.27571
3.99449	0.27560
4.01395	0.27551
4.03801	0.27540
4.06233	0.27531
4.08474	0.27520
4.10871	0.27510
4.13318	0.27499
4.15572	0.27488
4.17997	0.27478
4.20351	0.27467
4.22600	0.27457
4.25026	0.27445
4.27441	0.27432
4.29691	0.27421
4.32111	0.27409
4.34489	0.27397
4.36797	0.27386
4.39199	0.27374
4.41436	0.27363
4.43784	0.27352
4.46198	0.27339
4.48534	0.27328
4.50841	0.27316
4.53296	0.27304
4.55608	0.27292
4.57971	0.27281
4.60350	0.27271
4.62629	0.27259
4.64991	0.27250
4.67441	0.27239
4.69690	0.27231
4.72077	0.27221
4.74514	0.27212
4.76783	0.27203
4.79174	0.27195
4.81360	0.27189
4.83651	0.27183
4.86061	0.27176
4.88484	0.27173
4.90717	0.27168
4.93165	0.27166
4.95569	0.27164
4.97850	0.27160
5.00234	0.27161
5.02609	0.27161
5.04900	0.27163
5.07328	0.27164
5.09669	0.27167
5.11980	0.27171
5.14415	0.27175
5.16771	0.27182
5.19062	0.27186
5.21439	0.27193
5.23799	0.27200
5.26119	0.27208
5.28555	0.27217
5.30837	0.27228
5.33195	0.27238
5.35619	0.27249
5.37948	0.27260
5.40253	0.27272
5.42600	0.27283
5.44902	0.27293
5.47291	0.27305
5.49683	0.27317
5.51956	0.27330
5.54380	0.27342
5.56715	0.27356
5.59054	0.27368
5.61338	0.27380
5.63849	0.27392
5.66101	0.27403
5.68532	0.27415
5.70910	0.27428
5.73177	0.27439
5.75605	0.27452
5.78016	0.27465
5.80250	0.27475
5.82465	0.27487
5.84858	0.27498
5.87168	0.27509
5.89564	0.27518
5.91919	0.27530
5.94249	0.27541
5.96676	0.27549
5.99021	0.27559
