2.34752	0.28900
2.32335	0.28900
2.30036	0.28900
2.27692	0.28901
2.25257	0.28901
2.22985	0.28900
2.20575	0.28900
2.18210	0.28900
2.15971	0.28900
2.13554	0.28900
2.11113	0.28901
2.08849	0.28902
2.06465	0.28901
2.04037	0.28901
2.01768	0.28901
1.99616	0.28901
1.97314	0.28901
1.95006	0.28901
1.92557	0.28901
1.90176	0.28901
1.87904	0.28901
1.85468	0.28901
1.83126	0.28901
1.80796	0.28901
1.78571	0.28902
1.76265	0.28901
1.73925	0.28901
1.71518	0.28902
1.69198	0.28901
1.66887	0.28902
1.64443	0.28901
1.62137	0.28901
1.59800	0.28901
1.57438	0.28901
1.55111	0.28901
1.52745	0.28901
1.50301	0.28901
1.48044	0.28901
1.45650	0.28901
1.43238	0.28900
1.40946	0.28900
1.38648	0.28900
1.36245	0.28901
1.33984	0.28901
1.31545	0.28901
1.29137	0.28901
1.26911	0.28902
1.24478	0.28902
1.22073	0.28902
1.19821	0.28901
1.17454	0.28901
1.15053	0.28902
1.12766	0.28901
1.10322	0.28902
1.07983	0.28902
1.05687	0.28902
1.03263	0.28902
1.00919	0.28902
0.98611	0.28902
0.96211	0.28902
0.93868	0.28902
0.91524	0.28903
0.89079	0.28903
0.86809	0.28902
0.84436	0.28903
0.82014	0.28902
0.79810	0.28903
0.77572	0.28903
0.75138	0.28903
0.72863	0.28903
0.70440	0.28902
0.68050	0.28904
0.65801	0.28902
0.63387	0.28903
0.60949	0.28902
0.58732	0.28903
0.56359	0.28903
0.53926	0.28903
0.51654	0.28903
0.49229	0.28903
0.46863	0.28904
0.44574	0.28903
0.42158	0.28903
0.39785	0.28903
0.37591	0.28902
0.35174	0.28903
0.32806	0.28904
0.30472	0.28903
0.28069	0.28903
0.25739	0.28903
0.23426	0.28903
0.20973	0.28904
0.18687	0.28904
0.16398	0.28903
0.13945	0.28903
0.11630	0.28903
0.09270	0.28903
0.06889	0.28903
0.04558	0.28903
0.02208	0.28903
0.00144	0.28902
0.01582	0.28902
0.03927	0.28902
0.06370	0.28903
0.08643	0.28902
0.11001	0.28903
0.13445	0.28903
0.15741	0.28903
0.18099	0.28903
0.20464	0.28903
0.22761	0.28903
0.25151	0.28903
0.27564	0.28902
0.29798	0.28903
0.32234	0.28903
0.34639	0.28903
0.36933	0.28903
0.39277	0.28903
0.41628	0.28903
0.43896	0.28903
0.46325	0.28903
0.48692	0.28903
0.50961	0.28903
0.53408	0.28903
0.55799	0.28903
0.58070	0.28903
0.60433	0.28904
0.62812	0.28903
0.65114	0.28904
0.67549	0.28904
0.69860	0.28903
0.72191	0.28903
0.74631	0.28904
0.76969	0.28903
0.79238	0.28903
0.81492	0.28904
0.83810	0.28904
0.86178	0.28903
0.88573	0.28902
0.90870	0.28905
0.93266	0.28905
0.95692	0.28904
0.97965	0.28904
1.00342	0.28904
1.02769	0.28904
1.05044	0.28904
1.07466	0.28904
1.09852	0.28905
1.12116	0.28903
1.14541	0.28904
1.16970	0.28904
1.19200	0.28904
1.21579	0.28904
1.23971	0.28904
1.26264	0.28903
1.28661	0.28904
1.31014	0.28904
1.33350	0.28904
1.35780	0.28904
1.38109	0.28904
1.40326	0.28905
1.42753	0.28904
1.45078	0.28904
1.47428	0.28904
1.49835	0.28904
1.52150	0.28904
1.54506	0.28903
1.56940	0.28903
1.59211	0.28903
1.61534	0.28904
1.63982	0.28904
1.66265	0.28904
1.68632	0.28905
1.71039	0.28904
1.73335	0.28903
1.75734	0.28903
1.78160	0.28903
1.80246	0.28903
1.82606	0.28903
1.85013	0.28904
1.87307	0.28903
1.89693	0.28903
1.92108	0.28904
1.94381	0.28904
1.96809	0.28904
1.99168	0.28904
2.01142	0.28904
2.03569	0.28903
2.05944	0.28903
2.08224	0.28904
2.10630	0.28903
2.13010	0.28903
2.15313	0.28904
2.17754	0.28904
2.20026	0.28903
2.22351	0.28903
2.24786	0.28903
2.27116	0.28904
2.29427	0.28903
2.31856	0.28903
2.34164	0.28904
2.36542	0.28905
2.38934	0.28903
2.41122	0.28904
2.43531	0.28903
2.45944	0.28904
2.48213	0.28904
2.50596	0.28903
2.53035	0.28904
2.55285	0.28904
2.57727	0.28904
2.60087	0.28905
2.62325	0.28904
2.64749	0.28904
2.67182	0.28904
2.69408	0.28904
2.71839	0.28905
2.74241	0.28905
2.76526	0.28904
2.78932	0.28905
2.81078	0.28904
2.83404	0.28905
2.85835	0.28905
2.88173	0.28904
2.90463	0.28903
2.92907	0.28904
2.95245	0.28904
2.97605	0.28903
3.00001	0.28901
3.02297	0.28903
3.04637	0.28904
3.07084	0.28904
3.09354	0.28903
3.11722	0.28904
3.14165	0.28903
3.16452	0.28904
3.18806	0.28903
3.21174	0.28904
3.23473	0.28904
3.25868	0.28903
3.28278	0.28903
3.30508	0.28903
3.32945	0.28902
3.35354	0.28903
3.37635	0.28902
3.39996	0.28903
3.42337	0.28903
3.44604	0.28902
3.47040	0.28902
3.49407	0.28902
3.51689	0.28903
3.54125	0.28902
3.56512	0.28903
3.58786	0.28904
3.61147	0.28903
3.63538	0.28903
3.65835	0.28903
3.68267	0.28903
3.70583	0.28903
3.72911	0.28902
3.75349	0.28902
3.77693	0.28902
3.79963	0.28902
3.82216	0.28901
3.84532	0.28901
3.86907	0.28902
3.89296	0.28901
3.91594	0.28901
3.93997	0.28901
3.96415	0.28901
3.98689	0.28900
4.00827	0.28900
4.03151	0.28900
4.05413	0.28899
4.07846	0.28899
4.10241	0.28899
4.12492	0.28898
4.14920	0.28898
4.17356	0.28898
4.19579	0.28897
4.21959	0.28897
4.24372	0.28896
4.26647	0.28895
4.29056	0.28895
4.31413	0.28895
4.33740	0.28894
4.36144	0.28894
4.38513	0.28893
4.40717	0.28891
4.43136	0.28890
4.45475	0.28888
4.47809	0.28888
4.50205	0.28886
4.52546	0.28884
4.54886	0.28882
4.57334	0.28880
4.59602	0.28878
4.61916	0.28875
4.64361	0.28872
4.66657	0.28868
4.69015	0.28863
4.71419	0.28858
4.73736	0.28851
4.76120	0.28843
4.78542	0.28834
4.80639	0.28821
4.82984	0.28805
4.85410	0.28784
4.87692	0.28759
4.90074	0.28725
4.92505	0.28687
4.94770	0.28637
4.97205	0.28581
4.99569	0.28516
5.01839	0.28453
5.04253	0.28381
5.06654	0.28323
5.08851	0.28275
5.11339	0.28249
5.13732	0.28242
5.16028	0.28264
5.18466	0.28312
5.20754	0.28374
5.23054	0.28452
5.25490	0.28526
5.27837	0.28597
5.30131	0.28655
5.32560	0.28705
5.34881	0.28739
